,Title,year,location,Latitude,Longitude
3780,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3781,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3782,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3783,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3784,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3785,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3786,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3787,7th Heaven,2004,"3401, Exposition Boulevard, Santa Monica, Los Angeles County, California, 90404, United States",34.02952,-118.458465
3788,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3789,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3790,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3791,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3792,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3793,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3794,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3795,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3796,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3797,8 Days a Week,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3798,8 Out of 10 Cats,2005,,,
3799,8 Simple Rules... for Dating My Teenage Daughter,2002,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3800,8 Steps to Buying,2016,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3801,8 for Vegas,2011,"New York, United States",40.7127281,-74.0060152
3802,8 ji dayo! zen'in shg,1969,"東京都, 日本",35.6828387,139.7594549
3803,8 x 1 in Noten,1973,,,
3804,8 x 1 in Noten,1973,,,
3805,8 x 1 in Noten,1973,"Studio Hamburg, Tonndorf, Wandsbek, Hamburg, 22045, Deutschland",53.585338899999996,10.12696066011979
3806,80 e Tal,2016,"Ipanema, Zona Sul do Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, 22411-000, Brasil",-22.9839557,-43.2022163
3807,80 e Tal,2016,,,
3808,80 e Tal,2016,,,
3809,80/20,2013,"New York, United States",40.7127281,-74.0060152
3810,800 Words,2015,"Auckland, Waitematā, Auckland, 1010, New Zealand / Aotearoa",-36.852095,174.7631803
3811,800 Words,2015,"Sydney, New South Wales, Australia",-33.8548157,151.2164539
3812,80s,2005,"Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España",41.3828939,2.1774322
3813,86 & Lex,2018,"New York, United States",40.7127281,-74.0060152
3814,86'd,2010,"Studio City, Los Angeles, Los Angeles County, California, 91604, United States",34.1483989,-118.3961877
3815,86'd,2011,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3816,86-60-86,1994,"Lisboa, Portugal",38.7077507,-9.1365919
3817,87th Precinct,1961,,,
3818,87th Precinct,2004,,,
3819,87th Precinct,2004,,,
3820,87th Precinct,2004,,,
3821,87th Precinct,2004,,,
3822,87th Precinct,2004,,,
3823,87th Precinct,2004,,,
3824,87th Precinct,2004,,,
3825,87th Precinct,2004,,,
3826,87th Precinct,2004,,,
3827,87th Precinct,2004,,,
3828,87th Precinct,2004,,,
3829,87th Precinct,2004,,,
3830,87th Precinct,2004,,,
3831,87th Precinct,2004,,,
3832,87th Precinct,2004,,,
3833,87th Precinct,2004,,,
3834,87th Precinct,2004,,,
3835,87th Precinct,2004,,,
3836,87th Precinct,2004,,,
3837,87th Precinct,2004,,,
3838,87th Precinct,2004,,,
3839,87th Precinct,2004,,,
3840,87th Precinct,2004,,,
3841,87th Precinct,2004,,,
3842,87th Precinct,2004,,,
3843,87th Precinct,2004,,,
3844,87th Precinct,2004,,,
3845,87th Precinct,2004,,,
3846,87th Precinct,2004,,,
3847,87th Precinct,2004,,,
3848,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3849,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3850,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3851,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3852,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3853,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3854,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3855,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3856,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3857,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3858,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3859,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3860,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3861,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3862,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3863,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3864,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3865,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3866,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3867,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3868,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3869,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3870,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3871,888.com World Grand Prix,2004,"Venue Cymru, Ffordd Gwynedd, Craig-y-don, Llandudno, Conwy, Cymru / Wales, LL30 1BB, United Kingdom",53.3218229,-3.8174049
3872,8MMM Aboriginal Radio,2015,"Alice Springs, Town of Alice Springs, Northern Territory, Australia",-23.6983884,133.8812885
3873,8x45 - Austria Mystery,2004,Schweiz/Suisse/Svizzera/Svizra,46.7985624,8.2319736
3874,8x45 - Austria Mystery,2004,"Steiermark, Österreich",47.2500001,15.1666665
3875,8x45 - Austria Mystery,2004,"Niederösterreich, Österreich",48.2817813,15.7632457
3876,8x45 - Austria Mystery,2004,Österreich,47.59397,14.12456
3877,8x45 - Austria Mystery,2004,,,
3878,8x45 - Austria Mystery,2004,"Wien, 1010, Österreich",48.2083537,16.3725042
3879,9 Days with Cambria,2016,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
3880,9 Maya. Lichnoe otnoshenie,2008,"Москва, Центральный федеральный округ, Россия",55.7504461,37.6174943
3881,9 jours,2014,"Lyon, Métropole de Lyon, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, France",45.7578137,4.8320114
3882,"9 mm, crmenes a la medida de la historia",2007,,,
3883,"9 mm, crmenes a la medida de la historia",2007,,,
3884,"9 mm, crmenes a la medida de la historia",2007,,,
3885,"9 mm, crmenes a la medida de la historia",2007,,,
3886,"9 mm, crmenes a la medida de la historia",2007,,,
3887,"9 mm, crmenes a la medida de la historia",2007,,,
3888,9 to 5,2004,,,
3889,9 to 5,2004,,,
3890,9-1-1 Encounters,2016,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3891,9-1-1: What's Your Emergency?,2018,"Weatherford, Parker County, Texas, 76086, United States",32.7589648,-97.7970748
3892,9-1-1: What's Your Emergency?,2018,"Mineral Wells, Palo Pinto County, Texas, 76067, United States",32.8084605,-98.1128223
3893,9-1-1: What's Your Emergency?,2018,"Springtown, Parker County, Texas, 76082, United States",32.97067175,-97.68392100646909
3894,9-1-1: What's Your Emergency?,2004,"Texas, United States",31.2638905,-98.5456116
3895,9-2-5,2015,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
3896,9-2-5,2004,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
3897,9-2-5,2004,"Smyrna, Cobb County, Georgia, 30080, United States",33.883887,-84.5147454
3898,90 Plein Street,2007,,,
3899,90 Plein Street,2007,"Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng, 2001, South Africa",-26.205,28.049722
3900,"90 il, sarang hal sigan",2006,대한민국,36.638392,127.6961188
3901,90-60-90 modelos,2004,,,
3902,90210,2008,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
3903,90210,2008,,,
3904,90210,2008,,,
3905,90210,2004,,,
3906,90210,2004,,,
3907,90210,2004,"Hermosa Beach, Los Angeles County, California, 90254, United States",33.86428,-118.39591
3908,90210,2004,,,
3909,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3910,90210,2004,"Torrance, Los Angeles County, California, United States",33.8358492,-118.3406288
3911,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3912,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3913,90210,2004,"El Segundo, Los Angeles County, California, 90245, United States",33.917028,-118.4156337
3914,90210,2004,"Exposition Park Rose Garden, State Drive, Exposition Park, Los Angeles, Los Angeles County, California, 90037, United States",34.017142500000006,-118.28610610106111
3915,90210,2004,,,
3916,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3917,90210,2004,,,
3918,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3919,90210,2004,,,
3920,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3921,90210,2004,"Malibu, Los Angeles County, California, 90265-4797, United States",34.035591,-118.689423
3922,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3923,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3924,90210,2004,,,
3925,90210,2004,,,
3926,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3927,90210,2004,,,
3928,90210,2004,,,
3929,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3930,90210,2004,"Malibu, Los Angeles County, California, 90265-4797, United States",34.035591,-118.689423
3931,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3932,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3933,90210,2004,"Pasadena, Los Angeles County, California, United States",34.1476452,-118.1444779
3934,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3935,90210,2004,"Malibu, Los Angeles County, California, 90265-4797, United States",34.035591,-118.689423
3936,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3937,90210,2004,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
3938,90210,2004,,,
3939,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3940,90210,2004,"Malibu, Los Angeles County, California, 90265-4797, United States",34.035591,-118.689423
3941,90210,2004,,,
3942,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3943,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3944,90210,2004,"North Rossmore Avenue, Hancock Park, Los Angeles, Los Angeles County, California, 90038, United States",34.0763007,-118.3271781
3945,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3946,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3947,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3948,90210,2004,,,
3949,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3950,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3951,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3952,90210,2004,"Redondo Beach, Los Angeles County, California, 90278, United States",33.8455911,-118.3886766
3953,90210,2004,"Long Beach, Los Angeles County, California, United States",33.7690164,-118.191604
3954,90210,2004,,,
3955,90210,2004,"Millennium Biltmore Hotel, 506, South Grand Avenue, Financial District, Downtown, Los Angeles, Los Angeles County, California, 90071, United States",34.0493043,-118.25351736131176
3956,90210,2004,"Figueroa Hotel, 939, Figueroa Street, South Park, Downtown, Los Angeles, Los Angeles County, California, 90012, United States",34.04554205,-118.2640708986189
3957,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3958,90210,2004,,,
3959,90210,2004,,,
3960,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3961,90210,2004,"325, Homewood Road, Brentwood Heights, Brentwood, Los Angeles, Los Angeles County, California, 90049, United States",34.06366903950998,-118.48358004958482
3962,90210,2004,"Huntington Beach, Orange County, California, United States",33.6783336,-118.0000166
3963,90210,2004,,,
3964,90210,2004,"Torrance, Los Angeles County, California, United States",33.8358492,-118.3406288
3965,90210,2004,,,
3966,90210,2004,"Rancho Palos Verdes, Los Angeles County, California, 90274, United States",33.7483311,-118.3707683
3967,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3968,90210,2004,"Manhattan Beach, Los Angeles County, California, 90266, United States",33.8915985,-118.3951241
3969,90210,2004,"Las Vegas, Clark County, Nevada, United States",36.1672559,-115.148516
3970,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3971,90210,2004,"Beverly Gardens Park, Beverly Hills, Los Angeles County, California, United States",34.0723509,-118.40346215
3972,90210,2004,"Beverly Hills, Los Angeles County, California, United States",34.0696501,-118.3963062
3973,90210,2004,"Torrance High School, 2200, West Carson Street, Torrance, Los Angeles County, California, 90501, United States",33.8286788,-118.32040313752209
3974,90210,2004,"West Potrero Road, Thousand Oaks, Ventura County, California, 91320, United States",34.156412,-118.977536
3975,90210,2004,"Santa Monica, Los Angeles County, California, United States",34.0194704,-118.4912273
3976,90210,2004,"Torrance, Los Angeles County, California, United States",33.8358492,-118.3406288
3977,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3978,90210,2004,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
3979,93 Faubourg Saint-Honor,2003,,,
3980,969,2004,"Calgary, Alberta, Canada",51.0460954,-114.065465
3981,969,2004,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
3982,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3983,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3984,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3985,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3986,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3987,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3988,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3989,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3990,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3991,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3992,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3993,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3994,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3995,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3996,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3997,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3998,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
3999,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4000,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4001,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4002,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4003,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4004,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4005,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4006,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4007,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4008,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4009,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4010,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4011,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4012,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4013,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4014,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4015,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4016,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4017,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4018,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4019,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4020,999 Lifesavers,2004,United Kingdom,54.7023545,-3.2765753
4021,999,2004,United Kingdom,54.7023545,-3.2765753
4022,999,2004,United Kingdom,54.7023545,-3.2765753
4023,999,2004,United Kingdom,54.7023545,-3.2765753
4024,999,2004,United Kingdom,54.7023545,-3.2765753
4025,999,2004,United Kingdom,54.7023545,-3.2765753
4026,999,2004,United Kingdom,54.7023545,-3.2765753
4027,999,2004,United Kingdom,54.7023545,-3.2765753
4028,999,2004,United Kingdom,54.7023545,-3.2765753
4029,999,2004,United Kingdom,54.7023545,-3.2765753
4030,999,2004,United Kingdom,54.7023545,-3.2765753
4031,999,2004,United Kingdom,54.7023545,-3.2765753
4032,999,2004,United Kingdom,54.7023545,-3.2765753
4033,999,2004,United Kingdom,54.7023545,-3.2765753
4034,999,2004,United Kingdom,54.7023545,-3.2765753
4035,999,2004,United Kingdom,54.7023545,-3.2765753
4036,999,2004,United Kingdom,54.7023545,-3.2765753
4037,999,2004,United Kingdom,54.7023545,-3.2765753
4038,999,2004,United Kingdom,54.7023545,-3.2765753
4039,999,2004,United Kingdom,54.7023545,-3.2765753
4040,999,2004,United Kingdom,54.7023545,-3.2765753
4041,999,2004,United Kingdom,54.7023545,-3.2765753
4042,999,2004,United Kingdom,54.7023545,-3.2765753
4043,999,2004,United Kingdom,54.7023545,-3.2765753
4044,999,2004,United Kingdom,54.7023545,-3.2765753
4045,999,2004,United Kingdom,54.7023545,-3.2765753
4046,999,2004,United Kingdom,54.7023545,-3.2765753
4047,999,2004,United Kingdom,54.7023545,-3.2765753
4048,999,2004,United Kingdom,54.7023545,-3.2765753
4049,999,2004,United Kingdom,54.7023545,-3.2765753
4050,999,2004,United Kingdom,54.7023545,-3.2765753
4051,999,2004,United Kingdom,54.7023545,-3.2765753
4052,999,2004,United Kingdom,54.7023545,-3.2765753
4053,999,2004,United Kingdom,54.7023545,-3.2765753
4054,999,2004,United Kingdom,54.7023545,-3.2765753
4055,999,2004,United Kingdom,54.7023545,-3.2765753
4056,999,2004,United Kingdom,54.7023545,-3.2765753
4057,999,2004,United Kingdom,54.7023545,-3.2765753
4058,999,2004,United Kingdom,54.7023545,-3.2765753
4059,999,2004,United Kingdom,54.7023545,-3.2765753
4060,999,2004,United Kingdom,54.7023545,-3.2765753
4061,999,2004,United Kingdom,54.7023545,-3.2765753
4062,999,2004,United Kingdom,54.7023545,-3.2765753
4063,999,2004,United Kingdom,54.7023545,-3.2765753
4064,999,2004,United Kingdom,54.7023545,-3.2765753
4065,999,2004,United Kingdom,54.7023545,-3.2765753
4066,999,2004,United Kingdom,54.7023545,-3.2765753
4067,999,2004,United Kingdom,54.7023545,-3.2765753
4068,999,2004,United Kingdom,54.7023545,-3.2765753
4069,999,2004,United Kingdom,54.7023545,-3.2765753
4070,999,2004,United Kingdom,54.7023545,-3.2765753
4071,999,2004,United Kingdom,54.7023545,-3.2765753
4072,999,2004,United Kingdom,54.7023545,-3.2765753
4073,999,2004,United Kingdom,54.7023545,-3.2765753
4074,999,2004,United Kingdom,54.7023545,-3.2765753
4075,999,2004,United Kingdom,54.7023545,-3.2765753
4076,999,2004,United Kingdom,54.7023545,-3.2765753
4077,999,2004,United Kingdom,54.7023545,-3.2765753
4078,999,2004,United Kingdom,54.7023545,-3.2765753
4079,999,2004,United Kingdom,54.7023545,-3.2765753
4080,999,2004,United Kingdom,54.7023545,-3.2765753
4081,999,2004,United Kingdom,54.7023545,-3.2765753
4082,999,2004,United Kingdom,54.7023545,-3.2765753
4083,999,2004,United Kingdom,54.7023545,-3.2765753
4084,999,2004,United Kingdom,54.7023545,-3.2765753
4085,999,2004,United Kingdom,54.7023545,-3.2765753
4086,999,2004,United Kingdom,54.7023545,-3.2765753
4087,999,2004,United Kingdom,54.7023545,-3.2765753
4088,999,2004,United Kingdom,54.7023545,-3.2765753
4089,999,2004,United Kingdom,54.7023545,-3.2765753
4090,999,2004,United Kingdom,54.7023545,-3.2765753
4091,999,2004,United Kingdom,54.7023545,-3.2765753
4092,999,2004,United Kingdom,54.7023545,-3.2765753
4093,999,2004,United Kingdom,54.7023545,-3.2765753
4094,999,2004,United Kingdom,54.7023545,-3.2765753
4095,999,2004,United Kingdom,54.7023545,-3.2765753
4096,999,2004,United Kingdom,54.7023545,-3.2765753
4097,999,2004,United Kingdom,54.7023545,-3.2765753
4098,999,2004,United Kingdom,54.7023545,-3.2765753
4099,999,2004,United Kingdom,54.7023545,-3.2765753
4100,999,2004,United Kingdom,54.7023545,-3.2765753
4101,999,2004,United Kingdom,54.7023545,-3.2765753
4102,999,2004,United Kingdom,54.7023545,-3.2765753
4103,999,2004,United Kingdom,54.7023545,-3.2765753
4104,999,2004,United Kingdom,54.7023545,-3.2765753
4105,999,2004,United Kingdom,54.7023545,-3.2765753
4106,999,2004,United Kingdom,54.7023545,-3.2765753
4107,999,2004,United Kingdom,54.7023545,-3.2765753
4108,999,2004,United Kingdom,54.7023545,-3.2765753
4109,999,2004,United Kingdom,54.7023545,-3.2765753
4110,999,2004,United Kingdom,54.7023545,-3.2765753
4111,999,2004,United Kingdom,54.7023545,-3.2765753
4112,999,2004,United Kingdom,54.7023545,-3.2765753
4113,999,2004,United Kingdom,54.7023545,-3.2765753
4114,999,2004,United Kingdom,54.7023545,-3.2765753
4115,999,2004,United Kingdom,54.7023545,-3.2765753
4116,999,2004,United Kingdom,54.7023545,-3.2765753
4117,999,2004,United Kingdom,54.7023545,-3.2765753
4118,999,2004,United Kingdom,54.7023545,-3.2765753
4119,999,2004,United Kingdom,54.7023545,-3.2765753
4120,999,2004,United Kingdom,54.7023545,-3.2765753
4121,999,2004,United Kingdom,54.7023545,-3.2765753
4122,999,2004,United Kingdom,54.7023545,-3.2765753
4123,999,2004,United Kingdom,54.7023545,-3.2765753
4124,999,2004,United Kingdom,54.7023545,-3.2765753
4125,999,2004,United Kingdom,54.7023545,-3.2765753
4126,999,1992,,,
4127,999,1992,"Oban, Shore Street, Pulpit Hill, Oban, Alba / Scotland, PA34 4LH, United Kingdom",56.4124127,-5.4741621
4128,9ine,2011,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
4129,9mm: So Paulo,2008,Brasil,-10.3333333,-53.2
4130,9th Street West,1965,,,
4131,9x9 Roberto,1988,"Santo Domingo de Guzmán, Distrito Nacional, República Dominicana",18.4801972,-69.942111
4132,:20 Minute Workout,1983,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
4133,:30 Seconds,2009,"Sydney, New South Wales, Australia",-33.8548157,151.2164539
4134,:Presentes,2012,,,
4135,:Presentes,2004,,,
4136,:Presentes,2004,,,
4137,:Presentes,2004,,,
4138,:Presentes,2004,,,
4139,:Presentes,2004,,,
4140,:Presentes,2004,,,
4141,:Presentes,2004,,,
